point_0_x,point_0_y,point_0_z,point_1_x,point_1_y,point_1_z,point_2_x,point_2_y,point_2_z,point_3_x,point_3_y,point_3_z,point_4_x,point_4_y,point_4_z,point_5_x,point_5_y,point_5_z,point_6_x,point_6_y,point_6_z,point_7_x,point_7_y,point_7_z,point_8_x,point_8_y,point_8_z,point_9_x,point_9_y,point_9_z,point_10_x,point_10_y,point_10_z,point_11_x,point_11_y,point_11_z,point_12_x,point_12_y,point_12_z,point_13_x,point_13_y,point_13_z,point_14_x,point_14_y,point_14_z,point_15_x,point_15_y,point_15_z,point_16_x,point_16_y,point_16_z,point_17_x,point_17_y,point_17_z,point_18_x,point_18_y,point_18_z,point_19_x,point_19_y,point_19_z,point_20_x,point_20_y,point_20_z,label
0.2880794107913971,0.3889814019203186,3.2013036843636655e-07,0.32195284962654114,0.35544079542160034,-0.01479664072394371,0.3480071425437927,0.30786165595054626,-0.02151842974126339,0.3723079562187195,0.2712719738483429,-0.027542060241103172,0.3913089632987976,0.2464292049407959,-0.03391455486416817,0.31695982813835144,0.2644265592098236,-0.014741100370883942,0.3293645977973938,0.21509923040866852,-0.02531040459871292,0.3355299234390259,0.1855848729610443,-0.03340869024395943,0.33935919404029846,0.16077920794487,-0.03911636397242546,0.29057976603507996,0.26076099276542664,-0.015330740250647068,0.290120929479599,0.20441854000091553,-0.02407040446996689,0.2891539931297302,0.17275947332382202,-0.03138193115592003,0.28671345114707947,0.14945822954177856,-0.03682246431708336,0.2672773003578186,0.26956239342689514,-0.01780850812792778,0.25488460063934326,0.22201630473136902,-0.02754882536828518,0.24653126299381256,0.19365090131759644,-0.03456927090883255,0.23979029059410095,0.17242076992988586,-0.03941303491592407,0.2478720098733902,0.28898242115974426,-0.021692806854844093,0.2299121767282486,0.2558687925338745,-0.03120926208794117,0.21775421500205994,0.23386543989181519,-0.0358412079513073,0.207972913980484,0.21361584961414337,-0.03867179527878761,0
0.2691933512687683,0.5894331932067871,2.718420546443667e-07,0.3051851987838745,0.55860435962677,-0.014237357303500175,0.33720576763153076,0.5106469988822937,-0.020542465150356293,0.36520710587501526,0.4764455258846283,-0.027055881917476654,0.3868255913257599,0.4531903862953186,-0.034059587866067886,0.31000906229019165,0.44882601499557495,-0.010462895967066288,0.3229134976863861,0.3940545320510864,-0.022059692069888115,0.32925039529800415,0.361625999212265,-0.032002657651901245,0.33367589116096497,0.33331963419914246,-0.03930347412824631,0.2825832962989807,0.4430525004863739,-0.012935102917253971,0.28505146503448486,0.3823242485523224,-0.023489581421017647,0.28516116738319397,0.3454914689064026,-0.033567141741514206,0.283346027135849,0.3160059452056885,-0.04059950262308121,0.2564491629600525,0.4508552551269531,-0.017630308866500854,0.2465699017047882,0.394700288772583,-0.028742467984557152,0.2400200515985489,0.36216169595718384,-0.03732426464557648,0.23507176339626312,0.33483070135116577,-0.04301629215478897,0.23230524361133575,0.47050559520721436,-0.023840373381972313,0.21756593883037567,0.43095049262046814,-0.03442738205194473,0.2073599100112915,0.4058510959148407,-0.03936745598912239,0.1997809112071991,0.3815022110939026,-0.042205218225717545,0
0.28725606203079224,0.7503989338874817,3.5832982803185587e-07,0.32649803161621094,0.7254992723464966,-0.02056482806801796,0.36720994114875793,0.6788750886917114,-0.029940584674477577,0.40377330780029297,0.6445935368537903,-0.03861070051789284,0.42908042669296265,0.620460569858551,-0.04708385840058327,0.3432917892932892,0.5916369557380676,-0.01291403267532587,0.3630064129829407,0.531940221786499,-0.02567615546286106,0.37332266569137573,0.4955222010612488,-0.03792085498571396,0.3816673755645752,0.46333903074264526,-0.04716212674975395,0.31394216418266296,0.5806710124015808,-0.013970457948744297,0.31911513209342957,0.5103747844696045,-0.024441108107566833,0.32284778356552124,0.4678992033004761,-0.035943642258644104,0.3251633644104004,0.4345375597476959,-0.04452846199274063,0.28619110584259033,0.586378812789917,-0.01803562045097351,0.28000664710998535,0.5233025550842285,-0.029306631535291672,0.27644380927085876,0.48434099555015564,-0.03907282277941704,0.2746049165725708,0.45114609599113464,-0.04612100496888161,0.2600180208683014,0.607011616230011,-0.02441026084125042,0.2448125183582306,0.561815619468689,-0.035395149141550064,0.23516884446144104,0.5324310064315796,-0.04066729545593262,0.2298969328403473,0.5029352307319641,-0.044015347957611084,0
0.3905891478061676,0.8184402585029602,3.0847496645947103e-07,0.43380552530288696,0.800931453704834,-0.017827851697802544,0.4712600111961365,0.7627061009407043,-0.028354212641716003,0.5031667947769165,0.7317863702774048,-0.03875558823347092,0.5316451191902161,0.7089167237281799,-0.04926975071430206,0.4492481052875519,0.6741682887077332,-0.01534182857722044,0.4689290523529053,0.6211848258972168,-0.0308242104947567,0.4804312288761139,0.5880959033966064,-0.043824490159749985,0.4906212091445923,0.5584579706192017,-0.05332101136445999,0.4254855811595917,0.6619112491607666,-0.018656570464372635,0.4344821572303772,0.5922171473503113,-0.031982362270355225,0.44251421093940735,0.5495606660842896,-0.04309713467955589,0.44878649711608887,0.5126038789749146,-0.051103487610816956,0.4023676812648773,0.6675640344619751,-0.02469625324010849,0.39859217405319214,0.6053443551063538,-0.03836498782038689,0.3989291489124298,0.5641100406646729,-0.04748547449707985,0.4010377526283264,0.5263601541519165,-0.05372229963541031,0.3805948793888092,0.686854898929596,-0.0326942540705204,0.3702264428138733,0.6416750550270081,-0.045700185000896454,0.3649049699306488,0.6100592017173767,-0.051428213715553284,0.36163845658302307,0.5787544250488281,-0.05502255633473396,0
0.42952948808670044,0.7795214653015137,3.217318180759321e-07,0.47411808371543884,0.7724674940109253,-0.014619003981351852,0.5179410576820374,0.7457479238510132,-0.023196103051304817,0.5534740090370178,0.7300140261650085,-0.03236336633563042,0.5833160877227783,0.7256770133972168,-0.04202412813901901,0.5071172714233398,0.6529041528701782,-0.012153638526797295,0.534913957118988,0.6064202189445496,-0.026239559054374695,0.550929069519043,0.5766913294792175,-0.03789091110229492,0.5638018846511841,0.5506412982940674,-0.04637613147497177,0.48302868008613586,0.6342642903327942,-0.016774997115135193,0.5007665157318115,0.5673875212669373,-0.02901066653430462,0.5126233696937561,0.528264045715332,-0.03934194892644882,0.5204685926437378,0.4969542622566223,-0.046485625207424164,0.4574340581893921,0.6325637698173523,-0.023809615522623062,0.45968097448349,0.5694618225097656,-0.03663329407572746,0.46306347846984863,0.5296120643615723,-0.04591196030378342,0.4674037992954254,0.49551624059677124,-0.05195442959666252,0.431090384721756,0.6454418301582336,-0.03251419588923454,0.42231041193008423,0.5968723297119141,-0.04483979567885399,0.4180022180080414,0.5641017556190491,-0.05031296983361244,0.41712361574172974,0.532497763633728,-0.053450267761945724,0
0.4948852062225342,0.784330427646637,3.0667456485389266e-07,0.5381272435188293,0.7924606800079346,-0.013563975691795349,0.5807579159736633,0.7783169746398926,-0.02141895890235901,0.6163079142570496,0.7737730741500854,-0.0299746785312891,0.6451968550682068,0.7769762873649597,-0.03888843208551407,0.5854519009590149,0.6839761137962341,-0.009377647191286087,0.6194013953208923,0.6492975950241089,-0.021638162434101105,0.6399935483932495,0.6283419132232666,-0.03277076780796051,0.6574587821960449,0.6086910963058472,-0.04121381416916847,0.5675005316734314,0.661255955696106,-0.013412336818873882,0.5944250226020813,0.6079986095428467,-0.02352042868733406,0.611092209815979,0.5767614841461182,-0.033059749752283096,0.623161256313324,0.5496724247932434,-0.040229681879282,0.5453289747238159,0.6538410186767578,-0.01988893933594227,0.5581578016281128,0.598499596118927,-0.030514582991600037,0.5673661828041077,0.5634700059890747,-0.038859687745571136,0.5760232210159302,0.5328534245491028,-0.04472975805401802,0.5203454494476318,0.6592981815338135,-0.028103526681661606,0.5224822163581848,0.613239049911499,-0.038535088300704956,0.5255222320556641,0.5815039277076721,-0.04363555833697319,0.530472993850708,0.5519882440567017,-0.04690751060843468,0
0.6385515928268433,0.7362227439880371,3.3050864090000687e-07,0.6798654198646545,0.7449796795845032,-0.017719043418765068,0.7245199084281921,0.7345467805862427,-0.026027988642454147,0.763172447681427,0.7311370372772217,-0.0338878370821476,0.7926259636878967,0.7312538623809814,-0.04148126766085625,0.7278658151626587,0.6460960507392883,-0.008457769639790058,0.7620691657066345,0.6197851300239563,-0.01775372214615345,0.7825276255607605,0.6005837917327881,-0.027188614010810852,0.7983899116516113,0.5827131867408752,-0.034475766122341156,0.7101582288742065,0.6217101216316223,-0.008766896091401577,0.734107494354248,0.5746037364006042,-0.01555489469319582,0.7471720576286316,0.5463002324104309,-0.02286389283835888,0.7558364272117615,0.5234075784683228,-0.028440745547413826,0.6884403228759766,0.6113117933273315,-0.01194019615650177,0.7017211318016052,0.564037024974823,-0.019815094769001007,0.7086318731307983,0.5340527296066284,-0.026068242266774178,0.715277910232544,0.5082502365112305,-0.03056500107049942,0.6635863780975342,0.6128384470939636,-0.017288342118263245,0.6655371189117432,0.5719457268714905,-0.025468258187174797,0.6669601202011108,0.5447797179222107,-0.028915613889694214,0.6704899072647095,0.5194296836853027,-0.030866945162415504,0
0.6761993765830994,0.7456850409507751,2.9442938398460683e-07,0.7137339115142822,0.7565724849700928,-0.01164601743221283,0.7554301023483276,0.7474132776260376,-0.015470785088837147,0.7896037697792053,0.7471805810928345,-0.019664624705910683,0.8144052028656006,0.7500741481781006,-0.02344576083123684,0.7617245316505432,0.6648381948471069,0.001192449126392603,0.7918821573257446,0.6430827975273132,-0.0025937198661267757,0.8101322650909424,0.6283169984817505,-0.007948460057377815,0.8240793347358704,0.6150749921798706,-0.012301274575293064,0.7460439205169678,0.6405332684516907,0.0003794916847255081,0.7693960070610046,0.602278470993042,-0.0007738420972600579,0.7814926505088806,0.5791758894920349,-0.004221898037940264,0.7898156046867371,0.5597480535507202,-0.007056058384478092,0.72669517993927,0.6279709935188293,-0.0030527953058481216,0.7393369078636169,0.5855650901794434,-0.006498801987618208,0.7462006211280823,0.5596433281898499,-0.010683268308639526,0.7523263692855835,0.5376262664794922,-0.013743767514824867,0.7041420936584473,0.6254920959472656,-0.00827791914343834,0.7062327265739441,0.5868158936500549,-0.013112222775816917,0.7081639170646667,0.5618793368339539,-0.015346952714025974,0.7122853994369507,0.5398973226547241,-0.01644689217209816,0
0.6641701459884644,0.6690155267715454,2.7522520440470544e-07,0.6994737982749939,0.6726021766662598,-0.00863102450966835,0.7346779704093933,0.6589016914367676,-0.011572756804525852,0.7629435062408447,0.6516920924186707,-0.015337691642343998,0.7848736643791199,0.6495034694671631,-0.019033532589673996,0.73333340883255,0.581487238407135,0.001722541288472712,0.7588121891021729,0.5542429089546204,-0.004064648877829313,0.7747031450271606,0.5367165803909302,-0.010809218510985374,0.7872601747512817,0.5214959383010864,-0.016097312793135643,0.7168125510215759,0.5619717836380005,-0.000848399184178561,0.7335946559906006,0.518713116645813,-0.0048605045303702354,0.7436356544494629,0.49471965432167053,-0.01078695710748434,0.7510800361633301,0.47609052062034607,-0.015351834706962109,0.6982078552246094,0.5543642044067383,-0.005659777205437422,0.7045501470565796,0.5097174644470215,-0.011209003627300262,0.7103533744812012,0.4827601909637451,-0.01685219071805477,0.7162109613418579,0.46102362871170044,-0.020866574719548225,0.6780371069908142,0.5567335486412048,-0.011818084865808487,0.6762842535972595,0.5193804502487183,-0.018033428117632866,0.6773017048835754,0.4944777190685272,-0.021417398005723953,0.6807410717010498,0.47242262959480286,-0.023466236889362335,0
0.6064337491989136,0.5298244953155518,2.5115519974860945e-07,0.6372193098068237,0.5181277394294739,-0.010774803347885609,0.666068971157074,0.49519121646881104,-0.016223633661866188,0.6884613037109375,0.47748512029647827,-0.022099267691373825,0.7051440477371216,0.4640238285064697,-0.027868356555700302,0.6445510983467102,0.4234863221645355,-0.004723712801933289,0.6587703824043274,0.38623693585395813,-0.01291714422404766,0.6677783131599426,0.3628999590873718,-0.020652467384934425,0.6745947003364563,0.3423139452934265,-0.02638385258615017,0.6251667141914368,0.41155651211738586,-0.007001422345638275,0.626887321472168,0.36286088824272156,-0.013617127202451229,0.6292802691459656,0.33498942852020264,-0.020288728177547455,0.6307224631309509,0.3126201629638672,-0.025185909122228622,0.6067306995391846,0.4114958941936493,-0.011366281658411026,0.5986891984939575,0.365376740694046,-0.019183652475476265,0.5954466462135315,0.3364716172218323,-0.02546946331858635,0.5933319330215454,0.3125917911529541,-0.029509490355849266,0.5898084044456482,0.421718955039978,-0.017033610492944717,0.5776844620704651,0.3858713209629059,-0.024703428149223328,0.5709963440895081,0.3628602921962738,-0.02838367037475109,0.5665299892425537,0.3413880467414856,-0.030430734157562256,0
0.5107192993164062,0.4688136577606201,2.812546426866902e-07,0.5438068509101868,0.44564318656921387,-0.012608208693563938,0.5713452100753784,0.40690404176712036,-0.017231641337275505,0.5948456525802612,0.3772323727607727,-0.021617168560624123,0.6134617924690247,0.35815533995628357,-0.025927040725946426,0.5396109223365784,0.3493979573249817,-0.0069398717023432255,0.5497499704360962,0.30675938725471497,-0.013843133114278316,0.5558978915214539,0.281696617603302,-0.020442361012101173,0.5598394274711609,0.2598406672477722,-0.025571033358573914,0.5164874792098999,0.3438717722892761,-0.007750113494694233,0.5151922106742859,0.2947548031806946,-0.013068749569356441,0.5152011513710022,0.2669680118560791,-0.018846837803721428,0.5137699246406555,0.24504126608371735,-0.02342383749783039,0.4954795837402344,0.3499959111213684,-0.0106808515265584,0.48357200622558594,0.30608245730400085,-0.017173370346426964,0.47656023502349854,0.2802415192127228,-0.023062139749526978,0.47161364555358887,0.25859883427619934,-0.027338486164808273,0.47705841064453125,0.3657512068748474,-0.015131902880966663,0.4618702530860901,0.33466288447380066,-0.02160918340086937,0.452704519033432,0.31521421670913696,-0.025108715519309044,0.4463270306587219,0.2962362766265869,-0.02742898091673851,0
